onset1	nucleus1	onset2	nucleus2	coda	shape	jamo	hangul	romanized
s	wi	t	a	m	CwVCVC	ᄉㅟㄷㅏᆷ	쉬담	swidam
s	wi	t	a	n	CwVCVC	ᄉㅟㄷㅏᆫ	쉬단	swidan
s	wi	t	a	ŋ	CwVCVC	ᄉㅟㄷㅏᆼ	쉬당	swidang
s	wi	t	a	p̚	CwVCVC	ᄉㅟㄷㅏᆸ	쉬답	swidap
s	wi	t	a	k̚	CwVCVC	ᄉㅟㄷㅏᆨ	쉬닥	swidak
s	wi	t	o	m	CwVCVC	ᄉㅟㄷㅗᆷ	쉬돔	swidom
s	wi	t	o	n	CwVCVC	ᄉㅟㄷㅗᆫ	쉬돈	swidon
s	wi	t	o	ŋ	CwVCVC	ᄉㅟㄷㅗᆼ	쉬동	swidong
s	wi	t	o	p̚	CwVCVC	ᄉㅟㄷㅗᆸ	쉬돕	swidop
s	wi	t	o	k̚	CwVCVC	ᄉㅟㄷㅗᆨ	쉬독	swidok
s	wi	t	u	m	CwVCVC	ᄉㅟㄷㅜᆷ	쉬둠	swidum
s	wi	t	u	n	CwVCVC	ᄉㅟㄷㅜᆫ	쉬둔	swidun
s	wi	t	u	ŋ	CwVCVC	ᄉㅟㄷㅜᆼ	쉬둥	swidung
s	wi	t	u	p̚	CwVCVC	ᄉㅟㄷㅜᆸ	쉬둡	swidup
s	wi	t	u	k̚	CwVCVC	ᄉㅟㄷㅜᆨ	쉬둑	swiduk
s	wa	t	i	m	CwVCVC	ᄉㅘㄷㅣᆷ	솨딤	swadim
s	wa	t	i	n	CwVCVC	ᄉㅘㄷㅣᆫ	솨딘	swadin
s	wa	t	i	ŋ	CwVCVC	ᄉㅘㄷㅣᆼ	솨딩	swading
s	wa	t	i	p̚	CwVCVC	ᄉㅘㄷㅣᆸ	솨딥	swadip
s	wa	t	i	k̚	CwVCVC	ᄉㅘㄷㅣᆨ	솨딕	swadik
s	wa	t	a	m	CwVCVC	ᄉㅘㄷㅏᆷ	솨담	swadam
s	wa	t	a	n	CwVCVC	ᄉㅘㄷㅏᆫ	솨단	swadan
s	wa	t	a	ŋ	CwVCVC	ᄉㅘㄷㅏᆼ	솨당	swadang
s	wa	t	a	p̚	CwVCVC	ᄉㅘㄷㅏᆸ	솨답	swadap
s	wa	t	a	k̚	CwVCVC	ᄉㅘㄷㅏᆨ	솨닥	swadak
s	wa	t	o	m	CwVCVC	ᄉㅘㄷㅗᆷ	솨돔	swadom
s	wa	t	o	n	CwVCVC	ᄉㅘㄷㅗᆫ	솨돈	swadon
s	wa	t	o	ŋ	CwVCVC	ᄉㅘㄷㅗᆼ	솨동	swadong
s	wa	t	o	p̚	CwVCVC	ᄉㅘㄷㅗᆸ	솨돕	swadop
s	wa	t	o	k̚	CwVCVC	ᄉㅘㄷㅗᆨ	솨독	swadok
s	wa	t	u	m	CwVCVC	ᄉㅘㄷㅜᆷ	솨둠	swadum
s	wa	t	u	n	CwVCVC	ᄉㅘㄷㅜᆫ	솨둔	swadun
s	wa	t	u	ŋ	CwVCVC	ᄉㅘㄷㅜᆼ	솨둥	swadung
s	wa	t	u	p̚	CwVCVC	ᄉㅘㄷㅜᆸ	솨둡	swadup
s	wa	t	u	k̚	CwVCVC	ᄉㅘㄷㅜᆨ	솨둑	swaduk
s	wi	c	i	m	CwVCVC	ᄉㅟㅈㅣᆷ	쉬짐	swijim
s	wi	c	i	n	CwVCVC	ᄉㅟㅈㅣᆫ	쉬진	swijin
s	wi	c	i	ŋ	CwVCVC	ᄉㅟㅈㅣᆼ	쉬징	swijing
s	wi	c	i	p̚	CwVCVC	ᄉㅟㅈㅣᆸ	쉬집	swijip
s	wi	c	i	t̚	CwVCVC	ᄉㅟㅈㅣᆮ	쉬짇	swijit
s	wi	c	i	k̚	CwVCVC	ᄉㅟㅈㅣᆨ	쉬직	swijik
s	wi	c	a	m	CwVCVC	ᄉㅟㅈㅏᆷ	쉬잠	swijam
s	wi	c	a	n	CwVCVC	ᄉㅟㅈㅏᆫ	쉬잔	swijan
s	wi	c	a	ŋ	CwVCVC	ᄉㅟㅈㅏᆼ	쉬장	swijang
s	wi	c	a	p̚	CwVCVC	ᄉㅟㅈㅏᆸ	쉬잡	swijap
s	wi	c	a	t̚	CwVCVC	ᄉㅟㅈㅏᆮ	쉬잗	swijat
s	wi	c	a	k̚	CwVCVC	ᄉㅟㅈㅏᆨ	쉬작	swijak
s	wi	c	o	m	CwVCVC	ᄉㅟㅈㅗᆷ	쉬좀	swijom
s	wi	c	o	n	CwVCVC	ᄉㅟㅈㅗᆫ	쉬존	swijon
s	wi	c	o	ŋ	CwVCVC	ᄉㅟㅈㅗᆼ	쉬종	swijong
s	wi	c	o	p̚	CwVCVC	ᄉㅟㅈㅗᆸ	쉬좁	swijop
s	wi	c	o	t̚	CwVCVC	ᄉㅟㅈㅗᆮ	쉬졷	swijot
s	wi	c	o	k̚	CwVCVC	ᄉㅟㅈㅗᆨ	쉬족	swijok
s	wi	c	u	m	CwVCVC	ᄉㅟㅈㅜᆷ	쉬줌	swijum
s	wi	c	u	n	CwVCVC	ᄉㅟㅈㅜᆫ	쉬준	swijun
s	wi	c	u	ŋ	CwVCVC	ᄉㅟㅈㅜᆼ	쉬중	swijung
s	wi	c	u	p̚	CwVCVC	ᄉㅟㅈㅜᆸ	쉬줍	swijup
s	wi	c	u	t̚	CwVCVC	ᄉㅟㅈㅜᆮ	쉬줃	swijut
s	wi	c	u	k̚	CwVCVC	ᄉㅟㅈㅜᆨ	쉬죽	swijuk
s	wa	c	i	m	CwVCVC	ᄉㅘㅈㅣᆷ	솨짐	swajim
s	wa	c	i	n	CwVCVC	ᄉㅘㅈㅣᆫ	솨진	swajin
s	wa	c	i	ŋ	CwVCVC	ᄉㅘㅈㅣᆼ	솨징	swajing
s	wa	c	i	p̚	CwVCVC	ᄉㅘㅈㅣᆸ	솨집	swajip
s	wa	c	i	t̚	CwVCVC	ᄉㅘㅈㅣᆮ	솨짇	swajit
s	wa	c	i	k̚	CwVCVC	ᄉㅘㅈㅣᆨ	솨직	swajik
s	wa	c	a	m	CwVCVC	ᄉㅘㅈㅏᆷ	솨잠	swajam
s	wa	c	a	n	CwVCVC	ᄉㅘㅈㅏᆫ	솨잔	swajan
s	wa	c	a	ŋ	CwVCVC	ᄉㅘㅈㅏᆼ	솨장	swajang
s	wa	c	a	p̚	CwVCVC	ᄉㅘㅈㅏᆸ	솨잡	swajap
s	wa	c	a	t̚	CwVCVC	ᄉㅘㅈㅏᆮ	솨잗	swajat
s	wa	c	a	k̚	CwVCVC	ᄉㅘㅈㅏᆨ	솨작	swajak
s	wa	c	o	m	CwVCVC	ᄉㅘㅈㅗᆷ	솨좀	swajom
s	wa	c	o	n	CwVCVC	ᄉㅘㅈㅗᆫ	솨존	swajon
s	wa	c	o	ŋ	CwVCVC	ᄉㅘㅈㅗᆼ	솨종	swajong
s	wa	c	o	p̚	CwVCVC	ᄉㅘㅈㅗᆸ	솨좁	swajop
s	wa	c	o	t̚	CwVCVC	ᄉㅘㅈㅗᆮ	솨졷	swajot
s	wa	c	o	k̚	CwVCVC	ᄉㅘㅈㅗᆨ	솨족	swajok
s	wa	c	u	m	CwVCVC	ᄉㅘㅈㅜᆷ	솨줌	swajum
s	wa	c	u	n	CwVCVC	ᄉㅘㅈㅜᆫ	솨준	swajun
s	wa	c	u	ŋ	CwVCVC	ᄉㅘㅈㅜᆼ	솨중	swajung
s	wa	c	u	p̚	CwVCVC	ᄉㅘㅈㅜᆸ	솨줍	swajup
s	wa	c	u	t̚	CwVCVC	ᄉㅘㅈㅜᆮ	솨줃	swajut
s	wa	c	u	k̚	CwVCVC	ᄉㅘㅈㅜᆨ	솨죽	swajuk
s	wi	k	i	m	CwVCVC	ᄉㅟㄱㅣᆷ	쉬김	swigim
s	wi	k	i	n	CwVCVC	ᄉㅟㄱㅣᆫ	쉬긴	swigin
s	wi	k	i	ŋ	CwVCVC	ᄉㅟㄱㅣᆼ	쉬깅	swiging
s	wi	k	i	p̚	CwVCVC	ᄉㅟㄱㅣᆸ	쉬깁	swigip
s	wi	k	i	t̚	CwVCVC	ᄉㅟㄱㅣᆮ	쉬긷	swigit
s	wi	k	a	m	CwVCVC	ᄉㅟㄱㅏᆷ	쉬감	swigam
s	wi	k	a	n	CwVCVC	ᄉㅟㄱㅏᆫ	쉬간	swigan
s	wi	k	a	ŋ	CwVCVC	ᄉㅟㄱㅏᆼ	쉬강	swigang
s	wi	k	a	p̚	CwVCVC	ᄉㅟㄱㅏᆸ	쉬갑	swigap
s	wi	k	a	t̚	CwVCVC	ᄉㅟㄱㅏᆮ	쉬갇	swigat
s	wi	k	o	m	CwVCVC	ᄉㅟㄱㅗᆷ	쉬곰	swigom
s	wi	k	o	n	CwVCVC	ᄉㅟㄱㅗᆫ	쉬곤	swigon
s	wi	k	o	ŋ	CwVCVC	ᄉㅟㄱㅗᆼ	쉬공	swigong
s	wi	k	o	p̚	CwVCVC	ᄉㅟㄱㅗᆸ	쉬곱	swigop
s	wi	k	o	t̚	CwVCVC	ᄉㅟㄱㅗᆮ	쉬곧	swigot
s	wi	k	u	m	CwVCVC	ᄉㅟㄱㅜᆷ	쉬굼	swigum
s	wi	k	u	n	CwVCVC	ᄉㅟㄱㅜᆫ	쉬군	swigun
s	wi	k	u	ŋ	CwVCVC	ᄉㅟㄱㅜᆼ	쉬궁	swigung
s	wi	k	u	p̚	CwVCVC	ᄉㅟㄱㅜᆸ	쉬굽	swigup
s	wi	k	u	t̚	CwVCVC	ᄉㅟㄱㅜᆮ	쉬굳	swigut
s	wa	k	i	m	CwVCVC	ᄉㅘㄱㅣᆷ	솨김	swagim
s	wa	k	i	n	CwVCVC	ᄉㅘㄱㅣᆫ	솨긴	swagin
s	wa	k	i	ŋ	CwVCVC	ᄉㅘㄱㅣᆼ	솨깅	swaging
s	wa	k	i	p̚	CwVCVC	ᄉㅘㄱㅣᆸ	솨깁	swagip
s	wa	k	i	t̚	CwVCVC	ᄉㅘㄱㅣᆮ	솨긷	swagit
s	wa	k	a	m	CwVCVC	ᄉㅘㄱㅏᆷ	솨감	swagam
s	wa	k	a	n	CwVCVC	ᄉㅘㄱㅏᆫ	솨간	swagan
s	wa	k	a	ŋ	CwVCVC	ᄉㅘㄱㅏᆼ	솨강	swagang
s	wa	k	a	p̚	CwVCVC	ᄉㅘㄱㅏᆸ	솨갑	swagap
s	wa	k	a	t̚	CwVCVC	ᄉㅘㄱㅏᆮ	솨갇	swagat
s	wa	k	o	m	CwVCVC	ᄉㅘㄱㅗᆷ	솨곰	swagom
s	wa	k	o	n	CwVCVC	ᄉㅘㄱㅗᆫ	솨곤	swagon
s	wa	k	o	ŋ	CwVCVC	ᄉㅘㄱㅗᆼ	솨공	swagong
s	wa	k	o	p̚	CwVCVC	ᄉㅘㄱㅗᆸ	솨곱	swagop
s	wa	k	o	t̚	CwVCVC	ᄉㅘㄱㅗᆮ	솨곧	swagot
s	wa	k	u	m	CwVCVC	ᄉㅘㄱㅜᆷ	솨굼	swagum
s	wa	k	u	n	CwVCVC	ᄉㅘㄱㅜᆫ	솨군	swagun
s	wa	k	u	ŋ	CwVCVC	ᄉㅘㄱㅜᆼ	솨궁	swagung
s	wa	k	u	p̚	CwVCVC	ᄉㅘㄱㅜᆸ	솨굽	swagup
s	wa	k	u	t̚	CwVCVC	ᄉㅘㄱㅜᆮ	솨굳	swagut
s	wi	pʰ	i	m	CwVCVC	ᄉㅟㅍㅣᆷ	쉬핌	swipim
s	wi	pʰ	i	n	CwVCVC	ᄉㅟㅍㅣᆫ	쉬핀	swipin
s	wi	pʰ	i	ŋ	CwVCVC	ᄉㅟㅍㅣᆼ	쉬핑	swiping
s	wi	pʰ	i	t̚	CwVCVC	ᄉㅟㅍㅣᆮ	쉬핃	swipit
s	wi	pʰ	i	k̚	CwVCVC	ᄉㅟㅍㅣᆨ	쉬픽	swipik
s	wi	pʰ	a	m	CwVCVC	ᄉㅟㅍㅏᆷ	쉬팜	swipam
s	wi	pʰ	a	n	CwVCVC	ᄉㅟㅍㅏᆫ	쉬판	swipan
s	wi	pʰ	a	ŋ	CwVCVC	ᄉㅟㅍㅏᆼ	쉬팡	swipang
s	wi	pʰ	a	t̚	CwVCVC	ᄉㅟㅍㅏᆮ	쉬팓	swipat
s	wi	pʰ	a	k̚	CwVCVC	ᄉㅟㅍㅏᆨ	쉬팍	swipak
s	wi	pʰ	o	m	CwVCVC	ᄉㅟㅍㅗᆷ	쉬폼	swipom
s	wi	pʰ	o	n	CwVCVC	ᄉㅟㅍㅗᆫ	쉬폰	swipon
s	wi	pʰ	o	ŋ	CwVCVC	ᄉㅟㅍㅗᆼ	쉬퐁	swipong
s	wi	pʰ	o	t̚	CwVCVC	ᄉㅟㅍㅗᆮ	쉬폳	swipot
s	wi	pʰ	o	k̚	CwVCVC	ᄉㅟㅍㅗᆨ	쉬폭	swipok
s	wi	pʰ	u	m	CwVCVC	ᄉㅟㅍㅜᆷ	쉬품	swipum
s	wi	pʰ	u	n	CwVCVC	ᄉㅟㅍㅜᆫ	쉬푼	swipun
s	wi	pʰ	u	ŋ	CwVCVC	ᄉㅟㅍㅜᆼ	쉬풍	swipung
s	wi	pʰ	u	t̚	CwVCVC	ᄉㅟㅍㅜᆮ	쉬푿	swiput
s	wi	pʰ	u	k̚	CwVCVC	ᄉㅟㅍㅜᆨ	쉬푹	swipuk
s	wa	pʰ	i	m	CwVCVC	ᄉㅘㅍㅣᆷ	솨핌	swapim
s	wa	pʰ	i	n	CwVCVC	ᄉㅘㅍㅣᆫ	솨핀	swapin
s	wa	pʰ	i	ŋ	CwVCVC	ᄉㅘㅍㅣᆼ	솨핑	swaping
s	wa	pʰ	i	t̚	CwVCVC	ᄉㅘㅍㅣᆮ	솨핃	swapit
s	wa	pʰ	i	k̚	CwVCVC	ᄉㅘㅍㅣᆨ	솨픽	swapik
s	wa	pʰ	a	m	CwVCVC	ᄉㅘㅍㅏᆷ	솨팜	swapam
s	wa	pʰ	a	n	CwVCVC	ᄉㅘㅍㅏᆫ	솨판	swapan
s	wa	pʰ	a	ŋ	CwVCVC	ᄉㅘㅍㅏᆼ	솨팡	swapang
s	wa	pʰ	a	t̚	CwVCVC	ᄉㅘㅍㅏᆮ	솨팓	swapat
s	wa	pʰ	a	k̚	CwVCVC	ᄉㅘㅍㅏᆨ	솨팍	swapak
s	wa	pʰ	o	m	CwVCVC	ᄉㅘㅍㅗᆷ	솨폼	swapom
s	wa	pʰ	o	n	CwVCVC	ᄉㅘㅍㅗᆫ	솨폰	swapon
s	wa	pʰ	o	ŋ	CwVCVC	ᄉㅘㅍㅗᆼ	솨퐁	swapong
s	wa	pʰ	o	t̚	CwVCVC	ᄉㅘㅍㅗᆮ	솨폳	swapot
s	wa	pʰ	o	k̚	CwVCVC	ᄉㅘㅍㅗᆨ	솨폭	swapok
s	wa	pʰ	u	m	CwVCVC	ᄉㅘㅍㅜᆷ	솨품	swapum
s	wa	pʰ	u	n	CwVCVC	ᄉㅘㅍㅜᆫ	솨푼	swapun
s	wa	pʰ	u	ŋ	CwVCVC	ᄉㅘㅍㅜᆼ	솨풍	swapung
s	wa	pʰ	u	t̚	CwVCVC	ᄉㅘㅍㅜᆮ	솨푿	swaput
s	wa	pʰ	u	k̚	CwVCVC	ᄉㅘㅍㅜᆨ	솨푹	swapuk
s	wi	tʰ	i	m	CwVCVC	ᄉㅟㅌㅣᆷ	쉬팀	switim
s	wi	tʰ	i	n	CwVCVC	ᄉㅟㅌㅣᆫ	쉬틴	switin
s	wi	tʰ	i	ŋ	CwVCVC	ᄉㅟㅌㅣᆼ	쉬팅	switing
s	wi	tʰ	i	p̚	CwVCVC	ᄉㅟㅌㅣᆸ	쉬팁	switip
s	wi	tʰ	i	k̚	CwVCVC	ᄉㅟㅌㅣᆨ	쉬틱	switik
s	wi	tʰ	a	m	CwVCVC	ᄉㅟㅌㅏᆷ	쉬탐	switam
s	wi	tʰ	a	n	CwVCVC	ᄉㅟㅌㅏᆫ	쉬탄	switan
s	wi	tʰ	a	ŋ	CwVCVC	ᄉㅟㅌㅏᆼ	쉬탕	switang
s	wi	tʰ	a	p̚	CwVCVC	ᄉㅟㅌㅏᆸ	쉬탑	switap
s	wi	tʰ	a	k̚	CwVCVC	ᄉㅟㅌㅏᆨ	쉬탁	switak
s	wi	tʰ	o	m	CwVCVC	ᄉㅟㅌㅗᆷ	쉬톰	switom
s	wi	tʰ	o	n	CwVCVC	ᄉㅟㅌㅗᆫ	쉬톤	switon
s	wi	tʰ	o	ŋ	CwVCVC	ᄉㅟㅌㅗᆼ	쉬통	switong
s	wi	tʰ	o	p̚	CwVCVC	ᄉㅟㅌㅗᆸ	쉬톱	switop
s	wi	tʰ	o	k̚	CwVCVC	ᄉㅟㅌㅗᆨ	쉬톡	switok
s	wi	tʰ	u	m	CwVCVC	ᄉㅟㅌㅜᆷ	쉬툼	switum
s	wi	tʰ	u	n	CwVCVC	ᄉㅟㅌㅜᆫ	쉬툰	switun
s	wi	tʰ	u	ŋ	CwVCVC	ᄉㅟㅌㅜᆼ	쉬퉁	switung
s	wi	tʰ	u	p̚	CwVCVC	ᄉㅟㅌㅜᆸ	쉬툽	switup
s	wi	tʰ	u	k̚	CwVCVC	ᄉㅟㅌㅜᆨ	쉬툭	swituk
s	wa	tʰ	i	m	CwVCVC	ᄉㅘㅌㅣᆷ	솨팀	swatim
s	wa	tʰ	i	n	CwVCVC	ᄉㅘㅌㅣᆫ	솨틴	swatin
s	wa	tʰ	i	ŋ	CwVCVC	ᄉㅘㅌㅣᆼ	솨팅	swating
s	wa	tʰ	i	p̚	CwVCVC	ᄉㅘㅌㅣᆸ	솨팁	swatip
s	wa	tʰ	i	k̚	CwVCVC	ᄉㅘㅌㅣᆨ	솨틱	swatik
s	wa	tʰ	a	m	CwVCVC	ᄉㅘㅌㅏᆷ	솨탐	swatam
s	wa	tʰ	a	n	CwVCVC	ᄉㅘㅌㅏᆫ	솨탄	swatan
s	wa	tʰ	a	ŋ	CwVCVC	ᄉㅘㅌㅏᆼ	솨탕	swatang
s	wa	tʰ	a	p̚	CwVCVC	ᄉㅘㅌㅏᆸ	솨탑	swatap
s	wa	tʰ	a	k̚	CwVCVC	ᄉㅘㅌㅏᆨ	솨탁	swatak
s	wa	tʰ	o	m	CwVCVC	ᄉㅘㅌㅗᆷ	솨톰	swatom
s	wa	tʰ	o	n	CwVCVC	ᄉㅘㅌㅗᆫ	솨톤	swaton
s	wa	tʰ	o	ŋ	CwVCVC	ᄉㅘㅌㅗᆼ	솨통	swatong
s	wa	tʰ	o	p̚	CwVCVC	ᄉㅘㅌㅗᆸ	솨톱	swatop
s	wa	tʰ	o	k̚	CwVCVC	ᄉㅘㅌㅗᆨ	솨톡	swatok
s	wa	tʰ	u	m	CwVCVC	ᄉㅘㅌㅜᆷ	솨툼	swatum
s	wa	tʰ	u	n	CwVCVC	ᄉㅘㅌㅜᆫ	솨툰	swatun
s	wa	tʰ	u	ŋ	CwVCVC	ᄉㅘㅌㅜᆼ	솨퉁	swatung
s	wa	tʰ	u	p̚	CwVCVC	ᄉㅘㅌㅜᆸ	솨툽	swatup
s	wa	tʰ	u	k̚	CwVCVC	ᄉㅘㅌㅜᆨ	솨툭	swatuk
s	wi	cʰ	i	m	CwVCVC	ᄉㅟㅊㅣᆷ	쉬침	swichim
s	wi	cʰ	i	n	CwVCVC	ᄉㅟㅊㅣᆫ	쉬친	swichin
s	wi	cʰ	i	ŋ	CwVCVC	ᄉㅟㅊㅣᆼ	쉬칭	swiching
s	wi	cʰ	i	p̚	CwVCVC	ᄉㅟㅊㅣᆸ	쉬칩	swichip
s	wi	cʰ	i	t̚	CwVCVC	ᄉㅟㅊㅣᆮ	쉬칟	swichit
s	wi	cʰ	i	k̚	CwVCVC	ᄉㅟㅊㅣᆨ	쉬칙	swichik
s	wi	cʰ	a	m	CwVCVC	ᄉㅟㅊㅏᆷ	쉬참	swicham
s	wi	cʰ	a	n	CwVCVC	ᄉㅟㅊㅏᆫ	쉬찬	swichan
s	wi	cʰ	a	ŋ	CwVCVC	ᄉㅟㅊㅏᆼ	쉬창	swichang
s	wi	cʰ	a	p̚	CwVCVC	ᄉㅟㅊㅏᆸ	쉬찹	swichap
s	wi	cʰ	a	t̚	CwVCVC	ᄉㅟㅊㅏᆮ	쉬찯	swichat
s	wi	cʰ	a	k̚	CwVCVC	ᄉㅟㅊㅏᆨ	쉬착	swichak
s	wi	cʰ	o	m	CwVCVC	ᄉㅟㅊㅗᆷ	쉬촘	swichom
s	wi	cʰ	o	n	CwVCVC	ᄉㅟㅊㅗᆫ	쉬촌	swichon
s	wi	cʰ	o	ŋ	CwVCVC	ᄉㅟㅊㅗᆼ	쉬총	swichong
s	wi	cʰ	o	p̚	CwVCVC	ᄉㅟㅊㅗᆸ	쉬촙	swichop
s	wi	cʰ	o	t̚	CwVCVC	ᄉㅟㅊㅗᆮ	쉬촏	swichot
s	wi	cʰ	o	k̚	CwVCVC	ᄉㅟㅊㅗᆨ	쉬촉	swichok
s	wi	cʰ	u	m	CwVCVC	ᄉㅟㅊㅜᆷ	쉬춤	swichum
s	wi	cʰ	u	n	CwVCVC	ᄉㅟㅊㅜᆫ	쉬춘	swichun
s	wi	cʰ	u	ŋ	CwVCVC	ᄉㅟㅊㅜᆼ	쉬충	swichung
s	wi	cʰ	u	p̚	CwVCVC	ᄉㅟㅊㅜᆸ	쉬춥	swichup
s	wi	cʰ	u	t̚	CwVCVC	ᄉㅟㅊㅜᆮ	쉬춛	swichut
s	wi	cʰ	u	k̚	CwVCVC	ᄉㅟㅊㅜᆨ	쉬축	swichuk
s	wa	cʰ	i	m	CwVCVC	ᄉㅘㅊㅣᆷ	솨침	swachim
s	wa	cʰ	i	n	CwVCVC	ᄉㅘㅊㅣᆫ	솨친	swachin
s	wa	cʰ	i	ŋ	CwVCVC	ᄉㅘㅊㅣᆼ	솨칭	swaching
s	wa	cʰ	i	p̚	CwVCVC	ᄉㅘㅊㅣᆸ	솨칩	swachip
s	wa	cʰ	i	t̚	CwVCVC	ᄉㅘㅊㅣᆮ	솨칟	swachit
s	wa	cʰ	i	k̚	CwVCVC	ᄉㅘㅊㅣᆨ	솨칙	swachik
s	wa	cʰ	a	m	CwVCVC	ᄉㅘㅊㅏᆷ	솨참	swacham
s	wa	cʰ	a	n	CwVCVC	ᄉㅘㅊㅏᆫ	솨찬	swachan
s	wa	cʰ	a	ŋ	CwVCVC	ᄉㅘㅊㅏᆼ	솨창	swachang
s	wa	cʰ	a	p̚	CwVCVC	ᄉㅘㅊㅏᆸ	솨찹	swachap
s	wa	cʰ	a	t̚	CwVCVC	ᄉㅘㅊㅏᆮ	솨찯	swachat
s	wa	cʰ	a	k̚	CwVCVC	ᄉㅘㅊㅏᆨ	솨착	swachak
s	wa	cʰ	o	m	CwVCVC	ᄉㅘㅊㅗᆷ	솨촘	swachom
s	wa	cʰ	o	n	CwVCVC	ᄉㅘㅊㅗᆫ	솨촌	swachon
s	wa	cʰ	o	ŋ	CwVCVC	ᄉㅘㅊㅗᆼ	솨총	swachong
s	wa	cʰ	o	p̚	CwVCVC	ᄉㅘㅊㅗᆸ	솨촙	swachop
s	wa	cʰ	o	t̚	CwVCVC	ᄉㅘㅊㅗᆮ	솨촏	swachot
s	wa	cʰ	o	k̚	CwVCVC	ᄉㅘㅊㅗᆨ	솨촉	swachok
s	wa	cʰ	u	m	CwVCVC	ᄉㅘㅊㅜᆷ	솨춤	swachum
s	wa	cʰ	u	n	CwVCVC	ᄉㅘㅊㅜᆫ	솨춘	swachun
s	wa	cʰ	u	ŋ	CwVCVC	ᄉㅘㅊㅜᆼ	솨충	swachung
s	wa	cʰ	u	p̚	CwVCVC	ᄉㅘㅊㅜᆸ	솨춥	swachup
s	wa	cʰ	u	t̚	CwVCVC	ᄉㅘㅊㅜᆮ	솨춛	swachut
s	wa	cʰ	u	k̚	CwVCVC	ᄉㅘㅊㅜᆨ	솨축	swachuk
s	wi	kʰ	i	m	CwVCVC	ᄉㅟㅋㅣᆷ	쉬킴	swikim
s	wi	kʰ	i	n	CwVCVC	ᄉㅟㅋㅣᆫ	쉬킨	swikin
s	wi	kʰ	i	ŋ	CwVCVC	ᄉㅟㅋㅣᆼ	쉬킹	swiking
s	wi	kʰ	i	p̚	CwVCVC	ᄉㅟㅋㅣᆸ	쉬킵	swikip
s	wi	kʰ	i	t̚	CwVCVC	ᄉㅟㅋㅣᆮ	쉬킫	swikit
s	wi	kʰ	a	m	CwVCVC	ᄉㅟㅋㅏᆷ	쉬캄	swikam
s	wi	kʰ	a	n	CwVCVC	ᄉㅟㅋㅏᆫ	쉬칸	swikan
s	wi	kʰ	a	ŋ	CwVCVC	ᄉㅟㅋㅏᆼ	쉬캉	swikang
s	wi	kʰ	a	p̚	CwVCVC	ᄉㅟㅋㅏᆸ	쉬캅	swikap
s	wi	kʰ	a	t̚	CwVCVC	ᄉㅟㅋㅏᆮ	쉬칻	swikat
s	wi	kʰ	o	m	CwVCVC	ᄉㅟㅋㅗᆷ	쉬콤	swikom
s	wi	kʰ	o	n	CwVCVC	ᄉㅟㅋㅗᆫ	쉬콘	swikon
s	wi	kʰ	o	ŋ	CwVCVC	ᄉㅟㅋㅗᆼ	쉬콩	swikong
s	wi	kʰ	o	p̚	CwVCVC	ᄉㅟㅋㅗᆸ	쉬콥	swikop
s	wi	kʰ	o	t̚	CwVCVC	ᄉㅟㅋㅗᆮ	쉬콛	swikot
s	wi	kʰ	u	m	CwVCVC	ᄉㅟㅋㅜᆷ	쉬쿰	swikum
s	wi	kʰ	u	n	CwVCVC	ᄉㅟㅋㅜᆫ	쉬쿤	swikun
s	wi	kʰ	u	ŋ	CwVCVC	ᄉㅟㅋㅜᆼ	쉬쿵	swikung
s	wi	kʰ	u	p̚	CwVCVC	ᄉㅟㅋㅜᆸ	쉬쿱	swikup
s	wi	kʰ	u	t̚	CwVCVC	ᄉㅟㅋㅜᆮ	쉬쿧	swikut
s	wa	kʰ	i	m	CwVCVC	ᄉㅘㅋㅣᆷ	솨킴	swakim
s	wa	kʰ	i	n	CwVCVC	ᄉㅘㅋㅣᆫ	솨킨	swakin
s	wa	kʰ	i	ŋ	CwVCVC	ᄉㅘㅋㅣᆼ	솨킹	swaking
s	wa	kʰ	i	p̚	CwVCVC	ᄉㅘㅋㅣᆸ	솨킵	swakip
s	wa	kʰ	i	t̚	CwVCVC	ᄉㅘㅋㅣᆮ	솨킫	swakit
s	wa	kʰ	a	m	CwVCVC	ᄉㅘㅋㅏᆷ	솨캄	swakam
s	wa	kʰ	a	n	CwVCVC	ᄉㅘㅋㅏᆫ	솨칸	swakan
s	wa	kʰ	a	ŋ	CwVCVC	ᄉㅘㅋㅏᆼ	솨캉	swakang
s	wa	kʰ	a	p̚	CwVCVC	ᄉㅘㅋㅏᆸ	솨캅	swakap
s	wa	kʰ	a	t̚	CwVCVC	ᄉㅘㅋㅏᆮ	솨칻	swakat
s	wa	kʰ	o	m	CwVCVC	ᄉㅘㅋㅗᆷ	솨콤	swakom
s	wa	kʰ	o	n	CwVCVC	ᄉㅘㅋㅗᆫ	솨콘	swakon
s	wa	kʰ	o	ŋ	CwVCVC	ᄉㅘㅋㅗᆼ	솨콩	swakong
s	wa	kʰ	o	p̚	CwVCVC	ᄉㅘㅋㅗᆸ	솨콥	swakop
s	wa	kʰ	o	t̚	CwVCVC	ᄉㅘㅋㅗᆮ	솨콛	swakot
s	wa	kʰ	u	m	CwVCVC	ᄉㅘㅋㅜᆷ	솨쿰	swakum
s	wa	kʰ	u	n	CwVCVC	ᄉㅘㅋㅜᆫ	솨쿤	swakun
